,Video_ID,Title,Published_Date,View_count,Like_count,Comment_count,Duration,Defintion,Caption,Month,Year,Weekday,LikeRatio,Videos_with_Mill,url
171,_d2sal6tvLQ,Tony Young Beats - Silky Smooth Therapy,2018-04-04,7112,70,6,PT3M24S,hd,false,4,2018,Wednesday,0.98,0,https://www.youtube.com/watch?v=_d2sal6tvLQ
172,vJCsdKlNuUM,Vic Grimes - Talk 2 Em,2018-04-02,6601,61,2,PT2M23S,hd,false,4,2018,Monday,0.92,0,https://www.youtube.com/watch?v=vJCsdKlNuUM
173,6oP-BkTxRuE,Crux Muzik - Lalala,2018-03-30,9631,102,7,PT3M54S,hd,false,3,2018,Friday,1.06,0,https://www.youtube.com/watch?v=6oP-BkTxRuE
174,dqmknqNk1BY,Brock Berrigan - King Of The Rats,2018-03-28,8442,96,7,PT2M2S,hd,false,3,2018,Wednesday,1.14,0,https://www.youtube.com/watch?v=dqmknqNk1BY
175,eWMMqhCZMSQ,Grolok - Shorty,2018-03-26,10168,120,12,PT1M53S,hd,false,3,2018,Monday,1.18,0,https://www.youtube.com/watch?v=eWMMqhCZMSQ
176,pErdWVCdiG0,Kognitif - Yeah Yeah Yeah,2018-03-23,29530,373,6,PT4M6S,hd,false,3,2018,Friday,1.26,0,https://www.youtube.com/watch?v=pErdWVCdiG0
177,N7nFgpZw2tU,Brock Berrigan - Diamond in the Rough,2018-03-19,9780,124,6,PT2M39S,hd,false,3,2018,Monday,1.27,0,https://www.youtube.com/watch?v=N7nFgpZw2tU
178,qL_HmeAv2pg,Juncherre Beatz - Dream,2018-03-16,47314,628,15,PT2M27S,hd,false,3,2018,Friday,1.33,0,https://www.youtube.com/watch?v=qL_HmeAv2pg
179,cbnYh3TOMzA,DJ Quads - The Battel,2018-03-14,25867,289,6,PT2M41S,hd,false,3,2018,Wednesday,1.12,0,https://www.youtube.com/watch?v=cbnYh3TOMzA
180,sn-WTZNz6r4,Dj Quads - The Improv,2018-03-12,20854,293,12,PT2M38S,hd,false,3,2018,Monday,1.41,0,https://www.youtube.com/watch?v=sn-WTZNz6r4
181,yPo31EozSKw,mai. - memories,2018-03-11,8632,102,7,PT2M24S,hd,false,3,2018,Sunday,1.18,0,https://www.youtube.com/watch?v=yPo31EozSKw
182,7kZKGIu6iTA,ES.CE - Forty Nine Reasons,2018-03-10,6567,99,6,PT1M44S,hd,false,3,2018,Saturday,1.51,0,https://www.youtube.com/watch?v=7kZKGIu6iTA
183,waJ9MdNqZkw,Panthurr - woof.,2018-03-08,7548,113,8,PT1M25S,hd,false,3,2018,Thursday,1.5,0,https://www.youtube.com/watch?v=waJ9MdNqZkw
184,aBLOTJmIikU,Brock Berrigan - Park Benches to Penthouses,2018-03-06,7716,93,3,PT2M41S,hd,false,3,2018,Tuesday,1.21,0,https://www.youtube.com/watch?v=aBLOTJmIikU
185,cuNFVgVyvBc,Rob Steez - Rosemary,2018-03-04,6443,91,3,PT1M57S,hd,false,3,2018,Sunday,1.41,0,https://www.youtube.com/watch?v=cuNFVgVyvBc
186,DLma-HqnqWs,maxzwell - Ready,2018-03-02,15006,205,4,PT2M30S,hd,false,3,2018,Friday,1.37,0,https://www.youtube.com/watch?v=DLma-HqnqWs
187,9rN62oasRko,Ours Samplus - Spell On You,2018-03-01,8690,140,12,PT4M1S,hd,false,3,2018,Thursday,1.61,0,https://www.youtube.com/watch?v=9rN62oasRko
188,0lW-PufyghY,Ruck P - Destination,2018-02-28,9899,119,6,PT4M43S,hd,false,2,2018,Wednesday,1.2,0,https://www.youtube.com/watch?v=0lW-PufyghY
189,jM-V7Hv0rGo,Grolok - El Chico,2018-02-27,6240,54,2,PT2M25S,hd,false,2,2018,Tuesday,0.87,0,https://www.youtube.com/watch?v=jM-V7Hv0rGo
190,GDeoZaqyk3g,Vic Grimes - Don&#39;t Know,2018-02-26,5609,67,6,PT2M6S,hd,false,2,2018,Monday,1.19,0,https://www.youtube.com/watch?v=GDeoZaqyk3g
191,gCS8qgxt210,Rob Steez - Blessings,2018-02-24,5289,66,4,PT3M23S,hd,false,2,2018,Saturday,1.25,0,https://www.youtube.com/watch?v=gCS8qgxt210
192,7q9dYyZZKv0,Floppy Circus - Get To Know You,2018-02-23,2858,61,5,PT2M30S,hd,false,2,2018,Friday,2.13,0,https://www.youtube.com/watch?v=7q9dYyZZKv0
193,y7NjXLOed88,charlie toØ human - Walk In The Park,2018-02-20,19166,390,14,PT2M15S,hd,false,2,2018,Tuesday,2.03,0,https://www.youtube.com/watch?v=y7NjXLOed88
194,Gc46ld5MkEg,matt finnegan - ♡,2018-02-19,8553,152,7,PT2M26S,hd,false,2,2018,Monday,1.78,0,https://www.youtube.com/watch?v=Gc46ld5MkEg
195,Wk1xybA-D2k,Ｎｅｔｓｕ - gone,2018-02-18,6855,129,9,PT1M27S,hd,false,2,2018,Sunday,1.88,0,https://www.youtube.com/watch?v=Wk1xybA-D2k
196,b9mNu8_bJAk,Velkonz - Know Who You Are,2018-02-15,22137,263,8,PT3M33S,hd,false,2,2018,Thursday,1.19,0,https://www.youtube.com/watch?v=b9mNu8_bJAk
197,JzyxT0-uofU,Jordyn Edmonds - This High,2018-02-14,6936,85,4,PT3M3S,hd,false,2,2018,Wednesday,1.23,0,https://www.youtube.com/watch?v=JzyxT0-uofU
198,v80-u2MDtMk,Mounika - To The Beach,2018-02-12,14670,269,17,PT1M54S,hd,false,2,2018,Monday,1.83,0,https://www.youtube.com/watch?v=v80-u2MDtMk
199,Q93DHT1fZAY,𝓂𝒶𝒾. - i need,2018-02-10,6141,75,5,PT2M9S,hd,false,2,2018,Saturday,1.22,0,https://www.youtube.com/watch?v=Q93DHT1fZAY
200,ZL8Ay_NDuaM,Brock Berrigan - Brockstreet Boys,2018-02-09,5544,47,7,PT2M56S,hd,false,2,2018,Friday,0.85,0,https://www.youtube.com/watch?v=ZL8Ay_NDuaM
201,LmlS8XppXiA,GHOST NOTES - Moonwalker,2018-02-08,5432,45,2,PT2M17S,hd,false,2,2018,Thursday,0.83,0,https://www.youtube.com/watch?v=LmlS8XppXiA
202,xMTEq5rWbI0,GROLoK Panicrum - Soldat,2018-02-07,7367,85,6,PT2M52S,hd,false,2,2018,Wednesday,1.15,0,https://www.youtube.com/watch?v=xMTEq5rWbI0
203,B0F_zVwdLeo,GHOST NOTES - Street Banger,2018-02-06,5844,75,2,PT2M1S,hd,false,2,2018,Tuesday,1.28,0,https://www.youtube.com/watch?v=B0F_zVwdLeo
204,64g3EiAQl2g,GROLoK Panicrum - XMish,2018-02-05,9100,86,5,PT2M41S,hd,false,2,2018,Monday,0.95,0,https://www.youtube.com/watch?v=64g3EiAQl2g
205,mjvNSmUGKVo,Handbook - High Point,2018-02-04,43285,508,10,PT3M32S,hd,false,2,2018,Sunday,1.17,0,https://www.youtube.com/watch?v=mjvNSmUGKVo
206,VauHiYpf9T0,Henrik3000 - DESIRE,2018-02-03,6558,85,6,PT2M56S,hd,false,2,2018,Saturday,1.3,0,https://www.youtube.com/watch?v=VauHiYpf9T0
207,Ke5MAbM_Zvg,Henrik3000 - JOY,2018-02-02,4675,44,5,PT1M43S,hd,false,2,2018,Friday,0.94,0,https://www.youtube.com/watch?v=Ke5MAbM_Zvg
208,MVtCrs-ShBg,Henrik3000 - LEFANTO,2018-02-01,5570,62,6,PT4M10S,hd,false,2,2018,Thursday,1.11,0,https://www.youtube.com/watch?v=MVtCrs-ShBg
209,BwczDu_aH28,Immex - Sweet Licks,2018-01-31,28499,562,26,PT1M51S,hd,false,1,2018,Wednesday,1.97,0,https://www.youtube.com/watch?v=BwczDu_aH28
210,3dFbUKOTIIY,Vic Grimes - Slingers,2018-01-30,5668,83,9,PT2M31S,hd,false,1,2018,Tuesday,1.46,0,https://www.youtube.com/watch?v=3dFbUKOTIIY
211,2TkLLQtHOb0,Johnny Rock - Flippin Out,2018-01-28,5922,60,3,PT5M14S,hd,false,1,2018,Sunday,1.01,0,https://www.youtube.com/watch?v=2TkLLQtHOb0
212,_448O0o7wxM,Vic Grimes - Golden Guns,2018-01-27,4847,76,10,PT2M57S,hd,false,1,2018,Saturday,1.57,0,https://www.youtube.com/watch?v=_448O0o7wxM
213,pv7uvHJYNl4,Henrik3000 - Crunchy White,2018-01-25,5567,76,4,PT2M20S,hd,false,1,2018,Thursday,1.37,0,https://www.youtube.com/watch?v=pv7uvHJYNl4
214,u8h3U16DiQ8,Henrik3000 - Chosen,2018-01-24,21960,264,10,PT3M35S,hd,false,1,2018,Wednesday,1.2,0,https://www.youtube.com/watch?v=u8h3U16DiQ8
215,-JXRsbLwBuk,GHOST NOTES - Graveyard,2018-01-23,53162,949,25,PT2M51S,hd,false,1,2018,Tuesday,1.79,0,https://www.youtube.com/watch?v=-JXRsbLwBuk
216,ym7FWwk54tU,Johnny Rock - Across The Sky,2018-01-22,5652,116,8,PT2M29S,hd,false,1,2018,Monday,2.05,0,https://www.youtube.com/watch?v=ym7FWwk54tU
217,BXyKtztRe3I,LinkRust - mais de um milhão,2018-01-21,8182,138,14,PT2M19S,hd,false,1,2018,Sunday,1.69,0,https://www.youtube.com/watch?v=BXyKtztRe3I
218,Jea8CNwAHp0,Vic Grimes - Dynamo,2018-01-19,4984,59,11,PT2M10S,hd,false,1,2018,Friday,1.18,0,https://www.youtube.com/watch?v=Jea8CNwAHp0
219,D6XwxPpoP9Y,ES.CE - Daylight,2018-01-19,8562,130,10,PT2M25S,hd,false,1,2018,Friday,1.52,0,https://www.youtube.com/watch?v=D6XwxPpoP9Y
220,ukhhjwwUYXY,MISTERMIKE - TRACK34,2018-01-16,5490,64,4,PT3M10S,hd,false,1,2018,Tuesday,1.17,0,https://www.youtube.com/watch?v=ukhhjwwUYXY
