,Video_ID,Title,Published_Date,View_count,Like_count,Comment_count,Duration,Defintion,Caption,Month,Year,Weekday,LikeRatio,Videos_with_Mill,url
92,Ziv3xvKebPg,Top 8 HIDDEN Red Dead Redemption 2 Outfits For John Marston,2020-02-04,369370,7477,583,PT6M39S,hd,false,2,2020,Tuesday,2.02,0,https://www.youtube.com/watch?v=Ziv3xvKebPg
93,5jja6rxbMmI,Red Dead Redemption 2 - Arthur &amp; John Ambush a Bandit Hideout [Tarantino Style],2020-01-23,32914,1641,243,PT4M39S,hd,true,1,2020,Thursday,4.99,0,https://www.youtube.com/watch?v=5jja6rxbMmI
94,fhgZxDX8iqk,How To Create Custom CIVIL WAR Soldiers - Red Dead Online RDR2 Outfit Guide,2020-01-11,83793,1617,157,PT9M23S,hd,false,1,2020,Saturday,1.93,0,https://www.youtube.com/watch?v=fhgZxDX8iqk
95,DZxYcq1EkGE,How To Create The Mandalorian - Red Dead Redemption 2 [Star Wars Outfit Guide],2020-01-07,79087,1971,250,PT9M,hd,false,1,2020,Tuesday,2.49,0,https://www.youtube.com/watch?v=DZxYcq1EkGE
96,EYiKqSm9ZDA,Red Dead Redemption 2 PC - Brutal Combat &amp; Raider Stealth Kills [Tarantino Style],2020-01-04,50813,2030,320,PT4M27S,hd,false,1,2020,Saturday,4.0,0,https://www.youtube.com/watch?v=EYiKqSm9ZDA
97,jHA_NW0iUTE,Red Dead Redemption 2 PC - Brutal Combat &amp; Saint Denis Heist [Rockstar Editor Style],2019-12-19,133498,4389,478,PT5M20S,hd,false,12,2019,Thursday,3.29,0,https://www.youtube.com/watch?v=jHA_NW0iUTE
98,klzPpBWPyLc,Red Dead Redemption 2 PC - Brutal Combat &amp; New Modded Outfits [Rockstar Editor Style],2019-12-06,518620,12910,897,PT5M13S,hd,false,12,2019,Friday,2.49,0,https://www.youtube.com/watch?v=klzPpBWPyLc
99,eQVpF3PpTWI,Red Dead Redemption 2 (PC Mods) - New Upgraded Outfits &amp; Brutal Combat [Tarantino Style],2019-11-28,547013,15244,1490,PT4M24S,hd,false,11,2019,Thursday,2.79,0,https://www.youtube.com/watch?v=eQVpF3PpTWI
100,x4WHGmgeM9g,The Deadliest Gang in Red Dead Redemption 2 | Del Lobos [Rockstar Editor Style],2019-11-22,96565,3563,444,PT6M15S,hd,false,11,2019,Friday,3.69,0,https://www.youtube.com/watch?v=x4WHGmgeM9g
101,-euD742Krvg,How To Customize Your Own Bandolier OUTFIT GUIDE | Red Dead Redemption 2 Glitch [RED DEAD ONLINE],2019-10-18,242591,5024,726,PT6M37S,hd,false,10,2019,Friday,2.07,0,https://www.youtube.com/watch?v=-euD742Krvg
102,A4oQ-JIj49s,Red Dead Redemption 2 - Brutal Combat &amp; Aggressive Bounty Hunting (Red Dead Online),2019-09-14,56593,2284,367,PT4M43S,hd,false,9,2019,Saturday,4.04,0,https://www.youtube.com/watch?v=A4oQ-JIj49s
103,aGpUrsLj6CU,How To Create The Legendary LARAMIE HUNTER - RDR2 OUTFIT GUIDE,2019-07-25,40085,918,95,PT4M36S,hd,false,7,2019,Thursday,2.29,0,https://www.youtube.com/watch?v=aGpUrsLj6CU
104,QMVaX1Qem1w,THE JOKER - Red Dead Redemption 2 Epic Trailer Edit [Ultra Cinematic Style],2019-07-04,210693,8450,615,PT2M42S,hd,false,7,2019,Thursday,4.01,0,https://www.youtube.com/watch?v=QMVaX1Qem1w
105,ipnLiBH7NdI,Create JOHN MARSTON in RED DEAD ONLINE | Red Dead Redemption 2 Character Creation,2019-07-02,158788,2639,273,PT7M6S,hd,true,7,2019,Tuesday,1.66,0,https://www.youtube.com/watch?v=ipnLiBH7NdI
106,8zoEmqNPh6c,DOC HOLLIDAY From Tombstone - Red Dead Redemption 2 Brutal Gameplay [Cinematic Style],2019-06-28,55635,1596,278,PT6M4S,hd,true,6,2019,Friday,2.87,0,https://www.youtube.com/watch?v=8zoEmqNPh6c
107,CK0He50mKb4,Red Dead Redemption 2 - Brutal Combat &amp; Sniper Trick Shot Kills [Cinematic Style],2019-06-14,75789,2545,339,PT4M30S,hd,true,6,2019,Friday,3.36,0,https://www.youtube.com/watch?v=CK0He50mKb4
108,N4WFqH1wAaA,John Wick Online &amp; Story Mode Outfit Guide - Red Dead Redemption 2 (Red Dead Online),2019-06-06,47354,990,135,PT4M18S,hd,false,6,2019,Thursday,2.09,0,https://www.youtube.com/watch?v=N4WFqH1wAaA
